Time,EEG,BIS
00:03:58.200000,0.99206,97.0
00:03:58.400000,-1.99939,96.0
00:03:58.600000,8.01282,96.0
00:03:58.800000,-1.99939,96.0
00:03:59,16.01038,96.0
00:03:59.200000,-8.98962,96.0
00:03:59.400000,-3.00671,97.0
00:03:59.600000,0.01526,97.0
00:03:59.800000,-5.99817,97.0
00:04:00,-9.99695,97.0
00:04:00.200000,1.99939,97.0
00:04:00.400000,-0.99206,97.0
00:04:00.600000,0.99206,97.0
00:04:00.800000,-4.99084,97.0
00:04:01,-5.99817,97.0
00:04:01.200000,0.99206,97.0
00:04:01.400000,8.01282,97.0
00:04:01.600000,0.99206,97.0
00:04:01.800000,-29.01404,97.0
00:04:02,26.99939,97.0
00:04:02.200000,9.99695,97.0
00:04:02.400000,8.98962,97.0
00:04:02.600000,19.00183,97.0
00:04:02.800000,21.99329,97.0
00:04:03,28.00671,97.0
00:04:03.200000,0.01526,97.0
00:04:03.400000,-5.99817,97.0
00:04:03.600000,-4.01404,97.0
00:04:03.800000,-3.00671,97.0
00:04:04,-4.99084,97.0
00:04:04.200000,9.99695,97.0
00:04:04.400000,-7.00549,97.0
00:04:04.600000,8.98962,97.0
00:04:04.800000,0.01526,97.0
00:04:05,4.01404,97.0
00:04:05.200000,-5.99817,97.0
00:04:05.400000,-7.00549,97.0
00:04:05.600000,-16.01038,97.0
00:04:05.800000,-3.00671,97.0
00:04:06,-9.99695,97.0
00:04:06.200000,-8.98962,97.0
00:04:06.400000,0.01526,97.0
00:04:06.600000,1.99939,97.0
00:04:06.800000,0.99206,97.0
00:04:07,-15.00305,97.0
00:04:07.200000,0.01526,97.0
00:04:07.400000,4.99084,97.0
00:04:07.600000,12.9884,97.0
00:04:07.800000,-0.99206,97.0
00:04:08,4.99084,97.0
00:04:08.200000,-0.99206,97.0
00:04:08.400000,3.00671,97.0
00:04:08.600000,11.00427,97.0
00:04:08.800000,-1.99939,97.0
00:04:09,-8.01282,97.0
00:04:09.200000,4.01404,97.0
00:04:09.400000,3.00671,97.0
00:04:09.600000,0.01526,97.0
00:04:09.800000,0.01526,97.0
00:04:10,7.00549,97.0
00:04:10.200000,1.99939,97.0
00:04:10.400000,-4.01404,97.0
00:04:10.600000,-9.99695,97.0
00:04:10.800000,-9.99695,97.0
00:04:11,4.01404,97.0
00:04:11.200000,1.99939,97.0
00:04:11.400000,0.01526,97.0
00:04:11.600000,-4.01404,97.0
00:04:11.800000,-1.99939,97.0
00:04:12,4.01404,97.0
00:04:12.200000,1.99939,97.0
00:04:12.400000,0.99206,97.0
00:04:12.600000,4.01404,97.0
00:04:12.800000,-4.01404,97.0
00:04:13,3.00671,97.0
00:04:13.200000,0.01526,97.0
00:04:13.400000,-4.99084,97.0
00:04:13.600000,-4.99084,97.0
00:04:13.800000,0.01526,97.0
00:04:14,5.99817,97.0
00:04:14.200000,4.01404,97.0
00:04:14.400000,0.01526,97.0
00:04:14.600000,-11.00427,97.0
00:04:14.800000,-15.00305,97.0
00:04:15,1.99939,97.0
00:04:15.200000,-7.00549,97.0
00:04:15.400000,-4.99084,97.0
00:04:15.600000,5.99817,97.0
00:04:15.800000,1.99939,97.0
00:04:16,5.99817,97.0
00:04:16.200000,-23.00061,97.0
00:04:16.400000,12.9884,97.0
00:04:16.600000,-3.00671,97.0
00:04:16.800000,-5.99817,97.0
00:04:17,-3.00671,97.0
00:04:17.200000,5.99817,97.0
00:04:17.400000,3.00671,97.0
00:04:17.600000,-5.99817,97.0
00:04:17.800000,-0.99206,97.0
00:04:18,0.99206,97.0
00:04:18.200000,-1.99939,97.0
00:04:18.400000,-4.01404,97.0
00:04:18.600000,-4.01404,97.0
00:04:18.800000,12.9884,97.0
00:04:19,5.99817,97.0
00:04:19.200000,-4.01404,97.0
00:04:19.400000,0.01526,97.0
00:04:19.600000,-0.99206,97.0
00:04:19.800000,-4.01404,97.0
00:04:20,-8.98962,97.0
00:04:20.200000,3.00671,97.0
00:04:20.400000,-7.00549,97.0
00:04:20.600000,-4.01404,97.0
00:04:20.800000,-5.99817,97.0
00:04:21,1.99939,97.0
00:04:21.200000,-1.99939,97.0
00:04:21.400000,8.01282,97.0
00:04:21.600000,5.99817,97.0
00:04:21.800000,17.01771,97.0
00:04:22,8.98962,97.0
00:04:22.200000,8.98962,97.0
00:04:22.400000,16.01038,97.0
00:04:22.600000,0.01526,97.0
00:04:22.800000,-3.00671,97.0
00:04:23,0.01526,97.0
00:04:23.200000,-4.99084,97.0
00:04:23.400000,8.01282,97.0
00:04:23.600000,-12.9884,97.0
00:04:23.800000,-12.9884,97.0
00:04:24,-12.9884,97.0
00:04:24.200000,-23.00061,97.0
00:04:24.400000,-29.99084,97.0
00:04:24.600000,-21.99329,97.0
00:04:24.800000,-24.00794,97.0
00:04:25,-16.01038,97.0
00:04:25.200000,-20.00916,97.0
00:04:25.400000,-17.0177,97.0
00:04:25.600000,-25.01526,97.0
00:04:25.800000,50.01526,97.0
00:04:26,-17.99451,97.0
00:04:26.200000,-0.99206,97.0
00:04:26.400000,-12.9884,97.0
00:04:26.600000,-24.00794,97.0
00:04:26.800000,-23.00061,97.0
00:04:27,17.99451,97.0
00:04:27.200000,44.00183,97.0
00:04:27.400000,-0.99206,97.0
00:04:27.600000,16.01038,97.0
00:04:27.800000,-5.99817,97.0
00:04:28,5.99817,97.0
00:04:28.200000,25.99207,97.0
00:04:28.400000,0.99206,97.0
00:04:28.600000,0.01526,97.0
00:04:28.800000,-4.01404,97.0
00:04:29,17.99451,97.0
00:04:29.200000,-7.00549,97.0
00:04:29.400000,-1.99939,97.0
00:04:29.600000,5.99817,97.0
00:04:29.800000,13.99573,97.0
00:04:30,0.99206,97.0
00:04:30.200000,-17.0177,97.0
00:04:30.400000,4.01404,97.0
00:04:30.600000,1.99939,97.0
00:04:30.800000,-15.00305,97.0
00:04:31,0.99206,97.0
00:04:31.200000,-8.01282,97.0
00:04:31.400000,-15.00305,97.0
00:04:31.600000,-17.0177,97.0
00:04:31.800000,-8.98962,97.0
00:04:32,7.00549,97.0
00:04:32.200000,-12.0116,97.0
00:04:32.400000,17.99451,97.0
00:04:32.600000,20.00916,97.0
00:04:32.800000,0.01526,97.0
00:04:33,-11.00427,97.0
00:04:33.200000,19.00183,97.0
00:04:33.400000,0.99206,97.0
00:04:33.600000,-4.01404,97.0
00:04:33.800000,-0.99206,97.0
00:04:34,16.01038,97.0
00:04:34.200000,-5.99817,97.0
00:04:34.400000,-4.01404,97.0
00:04:34.600000,0.01526,97.0
00:04:34.800000,-13.99573,97.0
00:04:35,5.99817,97.0
00:04:35.200000,0.01526,97.0
00:04:35.400000,-12.9884,97.0
00:04:35.600000,11.00427,97.0
00:04:35.800000,-1.99939,97.0
00:04:36,-0.99206,97.0
00:04:36.200000,-15.00305,97.0
00:04:36.400000,8.98962,97.0
00:04:36.600000,-4.99084,97.0
00:04:36.800000,16.01038,97.0
00:04:37,-0.99206,97.0
00:04:37.200000,-24.00794,97.0
00:04:37.400000,-23.00061,97.0
00:04:37.600000,-17.0177,97.0
00:04:37.800000,-0.99206,97.0
00:04:38,-25.99206,97.0
00:04:38.200000,24.00794,97.0
00:04:38.400000,38.01893,97.0
00:04:38.600000,-5.99817,97.0
00:04:38.800000,-19.00183,97.0
00:04:39,0.01526,97.0
00:04:39.200000,-4.01404,96.0
00:04:39.400000,-0.99206,96.0
00:04:39.600000,8.98962,96.0
00:04:39.800000,20.00916,96.0
00:04:40,1.99939,96.0
00:04:40.200000,-16.01038,96.0
00:04:40.400000,5.99817,93.0
00:04:40.600000,4.01404,93.0
00:04:40.800000,-4.99084,93.0
00:04:41,15.00305,93.0
00:04:41.200000,-0.99206,93.0
00:04:41.400000,-15.00305,92.0
00:04:41.600000,11.00427,92.0
00:04:41.800000,1.99939,92.0
00:04:42,-21.99329,92.0
00:04:42.200000,-1.99939,92.0
00:04:42.400000,-5.99817,89.0
00:04:42.600000,12.9884,89.0
00:04:42.800000,9.99695,89.0
00:04:43,-1.99939,89.0
00:04:43.200000,-8.01282,89.0
00:04:43.400000,-9.99695,88.0
00:04:43.600000,29.01404,88.0
00:04:43.800000,19.00183,88.0
00:04:44,15.00305,88.0
00:04:44.200000,-5.99817,88.0
00:04:44.400000,-19.00183,87.0
00:04:44.600000,-44.00183,87.0
00:04:44.800000,24.00794,87.0
00:04:45,16.01038,87.0
00:04:45.200000,-13.99573,87.0
00:04:45.400000,17.01771,87.0
00:04:45.600000,24.00794,87.0
00:04:45.800000,-17.0177,87.0
00:04:46,5.99817,87.0
00:04:46.200000,7.00549,87.0
00:04:46.400000,4.01404,87.0
00:04:46.600000,-13.99573,87.0
00:04:46.800000,-4.99084,87.0
00:04:47,5.99817,87.0
00:04:47.200000,3.00671,87.0
00:04:47.400000,8.98962,85.0
00:04:47.600000,13.99573,85.0
00:04:47.800000,0.01526,85.0
00:04:48,11.00427,85.0
00:04:48.200000,5.99817,85.0
00:04:48.400000,0.01526,83.0
00:04:48.600000,-1.99939,83.0
00:04:48.800000,0.01526,83.0
00:04:49,17.99451,83.0
00:04:49.200000,-5.99817,83.0
00:04:49.400000,-17.99451,83.0
00:04:49.600000,1.99939,83.0
00:04:49.800000,5.99817,83.0
00:04:50,-4.99084,83.0
00:04:50.200000,-1.99939,83.0
00:04:50.400000,-17.99451,83.0
00:04:50.600000,-17.0177,83.0
00:04:50.800000,7.00549,83.0
00:04:51,-23.00061,83.0
00:04:51.200000,-13.99573,83.0
00:04:51.400000,-11.00427,83.0
00:04:51.600000,36.00427,83.0
00:04:51.800000,30.99817,83.0
00:04:52,-4.01404,83.0
00:04:52.200000,-19.00183,83.0
00:04:52.400000,-4.01404,83.0
00:04:52.600000,7.00549,83.0
00:04:52.800000,5.99817,83.0
00:04:53,0.01526,83.0
00:04:53.200000,3.00671,83.0
00:04:53.400000,-5.99817,83.0
00:04:53.600000,-7.00549,82.0
00:04:53.800000,-8.98962,82.0
00:04:54,-1.99939,82.0
00:04:54.200000,-9.99695,82.0
00:04:54.400000,-4.99084,82.0
00:04:54.600000,0.01526,82.0
00:04:54.800000,-0.99206,82.0
00:04:55,0.01526,82.0
00:04:55.200000,11.00427,82.0
00:04:55.400000,19.00183,82.0
00:04:55.600000,24.00794,79.0
00:04:55.800000,3.00671,79.0
00:04:56,12.0116,79.0
00:04:56.200000,-11.00427,79.0
00:04:56.400000,-4.01404,79.0
00:04:56.600000,-37.0116,69.0
00:04:56.800000,-12.9884,69.0
00:04:57,11.00427,69.0
00:04:57.200000,15.00305,69.0
00:04:57.400000,-19.00183,69.0
00:04:57.600000,-21.99329,69.0
00:04:57.800000,5.99817,66.0
00:04:58,-0.99206,66.0
00:04:58.200000,17.99451,66.0
00:04:58.400000,5.99817,66.0
00:04:58.600000,9.99695,66.0
00:04:58.800000,5.99817,62.0
00:04:59,3.00671,62.0
00:04:59.200000,0.01526,62.0
00:04:59.400000,3.00671,62.0
00:04:59.600000,7.00549,62.0
00:04:59.800000,8.98962,54.0
00:05:00,0.99206,54.0
00:05:00.200000,0.01526,54.0
00:05:00.400000,-15.00305,54.0
00:05:00.600000,-25.01526,54.0
00:05:00.800000,-7.00549,49.0
00:05:01,4.99084,49.0
00:05:01.200000,-26.99939,49.0
00:05:01.400000,1.99939,49.0
00:05:01.600000,21.99329,49.0
00:05:01.800000,-1.99939,50.0
00:05:02,-17.0177,50.0
00:05:02.200000,-11.00427,50.0
00:05:02.400000,-4.01404,50.0
00:05:02.600000,4.01404,50.0
00:05:02.800000,12.0116,52.0
00:05:03,-5.99817,52.0
00:05:03.200000,-11.00427,52.0
00:05:03.400000,-3.00671,52.0
00:05:03.600000,8.01282,52.0
00:05:03.800000,4.01404,54.0
00:05:04,-0.99206,54.0
00:05:04.200000,0.01526,54.0
00:05:04.400000,-3.00671,54.0
00:05:04.600000,9.99695,54.0
00:05:04.800000,12.9884,54.0
00:05:05,-4.01404,54.0
00:05:05.200000,15.00305,54.0
00:05:05.400000,-21.01648,54.0
00:05:05.600000,0.99206,54.0
00:05:05.800000,-0.99206,54.0
00:05:06,-12.0116,54.0
00:05:06.200000,4.99084,54.0
00:05:06.400000,-16.01038,54.0
00:05:06.600000,4.99084,54.0
00:05:06.800000,8.98962,54.0
00:05:07,-8.01282,55.0
00:05:07.200000,-28.00671,55.0
00:05:07.400000,16.01038,55.0
00:05:07.600000,5.99817,55.0
00:05:07.800000,-12.9884,55.0
00:05:08,-16.01038,61.0
00:05:08.200000,-16.01038,61.0
00:05:08.400000,-7.00549,61.0
00:05:08.600000,16.01038,61.0
00:05:08.800000,11.00427,61.0
00:05:09,3.00671,62.0
00:05:09.200000,-7.00549,62.0
00:05:09.400000,-5.99817,62.0
00:05:09.600000,-7.00549,62.0
00:05:09.800000,-7.00549,62.0
00:05:10,0.01526,57.0
00:05:10.200000,0.99206,57.0
00:05:10.400000,-4.99084,57.0
00:05:10.600000,4.99084,57.0
00:05:10.800000,0.01526,57.0
00:05:11,0.01526,53.0
00:05:11.200000,16.01038,53.0
00:05:11.400000,11.00427,53.0
00:05:11.600000,9.99695,53.0
00:05:11.800000,-4.99084,53.0
00:05:12,-24.00794,55.0
00:05:12.200000,-19.00183,55.0
00:05:12.400000,-11.00427,55.0
00:05:12.600000,3.00671,55.0
00:05:12.800000,-5.99817,55.0
00:05:13,7.00549,56.0
00:05:13.200000,4.99084,56.0
00:05:13.400000,4.01404,56.0
00:05:13.600000,8.98962,56.0
00:05:13.800000,1.99939,56.0
00:05:14,0.99206,56.0
00:05:14.200000,-3.00671,56.0
00:05:14.400000,11.00427,56.0
00:05:14.600000,8.01282,56.0
00:05:14.800000,-4.99084,56.0
00:05:15,-11.00427,56.0
00:05:15.200000,-3.00671,55.0
00:05:15.400000,12.9884,55.0
00:05:15.600000,5.99817,55.0
00:05:15.800000,1.99939,55.0
00:05:16,-1.99939,55.0
00:05:16.200000,4.01404,55.0
00:05:16.400000,-8.01282,55.0
00:05:16.600000,0.01526,55.0
00:05:16.800000,-17.99451,55.0
00:05:17,-3.00671,55.0
00:05:17.200000,9.99695,54.0
00:05:17.400000,-0.99206,54.0
00:05:17.600000,17.99451,54.0
00:05:17.800000,15.00305,54.0
00:05:18,-29.01404,54.0
00:05:18.200000,-33.01282,56.0
00:05:18.400000,-8.98962,56.0
00:05:18.600000,4.99084,56.0
00:05:18.800000,4.01404,56.0
00:05:19,1.99939,56.0
00:05:19.200000,0.01526,56.0
00:05:19.400000,15.00305,56.0
00:05:19.600000,5.99817,56.0
00:05:19.800000,4.99084,56.0
00:05:20,-4.01404,56.0
00:05:20.200000,-7.00549,56.0
00:05:20.400000,-3.00671,56.0
00:05:20.600000,-4.01404,56.0
00:05:20.800000,-1.99939,56.0
00:05:21,-0.99206,56.0
00:05:21.200000,8.98962,54.0
00:05:21.400000,0.01526,54.0
00:05:21.600000,-12.9884,54.0
00:05:21.800000,-4.01404,54.0
00:05:22,4.01404,54.0
00:05:22.200000,12.9884,51.0
00:05:22.400000,17.01771,51.0
00:05:22.600000,-1.99939,51.0
00:05:22.800000,-13.99573,51.0
00:05:23,-8.98962,51.0
00:05:23.200000,-9.99695,51.0
00:05:23.400000,-8.98962,50.0
00:05:23.600000,-3.00671,50.0
00:05:23.800000,0.99206,50.0
00:05:24,-7.00549,50.0
00:05:24.200000,5.99817,50.0
00:05:24.400000,7.00549,50.0
00:05:24.600000,-0.99206,50.0
00:05:24.800000,-12.0116,50.0
00:05:25,0.01526,50.0
00:05:25.200000,12.0116,50.0
00:05:25.400000,8.98962,50.0
00:05:25.600000,1.99939,50.0
00:05:25.800000,0.01526,50.0
00:05:26,12.0116,50.0
00:05:26.200000,8.01282,50.0
00:05:26.400000,-3.00671,50.0
00:05:26.600000,-5.99817,50.0
00:05:26.800000,4.01404,50.0
00:05:27,-8.01282,50.0
00:05:27.200000,0.01526,50.0
00:05:27.400000,0.99206,49.0
00:05:27.600000,9.99695,49.0
00:05:27.800000,-8.01282,49.0
00:05:28,-8.01282,49.0
00:05:28.200000,0.01526,49.0
00:05:28.400000,3.00671,49.0
00:05:28.600000,-0.99206,49.0
00:05:28.800000,-9.99695,49.0
00:05:29,-12.9884,49.0
00:05:29.200000,-4.99084,49.0
00:05:29.400000,-4.99084,50.0
00:05:29.600000,9.99695,50.0
00:05:29.800000,17.01771,50.0
00:05:30,7.00549,50.0
00:05:30.200000,4.01404,50.0
00:05:30.400000,0.99206,50.0
00:05:30.600000,0.01526,50.0
00:05:30.800000,-11.00427,50.0
00:05:31,-12.0116,50.0
00:05:31.200000,-1.99939,50.0
00:05:31.400000,-1.99939,50.0
00:05:31.600000,0.01526,50.0
00:05:31.800000,4.99084,50.0
00:05:32,4.99084,50.0
00:05:32.200000,-11.00427,50.0
00:05:32.400000,-8.01282,50.0
00:05:32.600000,-5.99817,47.0
00:05:32.800000,-5.99817,47.0
00:05:33,-16.01038,47.0
00:05:33.200000,-4.01404,47.0
00:05:33.400000,7.00549,47.0
00:05:33.600000,15.00305,44.0
00:05:33.800000,-3.00671,44.0
00:05:34,-11.00427,44.0
00:05:34.200000,0.01526,44.0
00:05:34.400000,-4.99084,44.0
00:05:34.600000,0.01526,44.0
00:05:34.800000,11.00427,44.0
00:05:35,4.99084,44.0
00:05:35.200000,4.01404,44.0
00:05:35.400000,-1.99939,44.0
00:05:35.600000,0.01526,44.0
00:05:35.800000,-11.00427,44.0
00:05:36,-8.01282,44.0
00:05:36.200000,-1.99939,44.0
00:05:36.400000,-12.9884,44.0
00:05:36.600000,0.01526,43.0
00:05:36.800000,5.99817,43.0
00:05:37,3.00671,43.0
00:05:37.200000,7.00549,43.0
00:05:37.400000,3.00671,43.0
00:05:37.600000,4.01404,43.0
00:05:37.800000,5.99817,43.0
00:05:38,-1.99939,43.0
00:05:38.200000,0.01526,43.0
00:05:38.400000,13.99573,43.0
00:05:38.600000,9.99695,43.0
00:05:38.800000,-24.00794,43.0
00:05:39,-25.99206,43.0
00:05:39.200000,-8.01282,43.0
00:05:39.400000,0.99206,43.0
00:05:39.600000,-4.99084,39.0
00:05:39.800000,-8.01282,39.0
00:05:40,8.01282,39.0
00:05:40.200000,-1.99939,39.0
00:05:40.400000,9.99695,39.0
00:05:40.600000,23.00061,39.0
00:05:40.800000,0.01526,39.0
00:05:41,-17.0177,39.0
00:05:41.200000,-1.99939,39.0
00:05:41.400000,1.99939,39.0
00:05:41.600000,8.01282,39.0
00:05:41.800000,3.00671,39.0
00:05:42,7.00549,39.0
00:05:42.200000,-0.99206,39.0
00:05:42.400000,8.01282,39.0
00:05:42.600000,-3.00671,39.0
00:05:42.800000,-8.01282,38.0
00:05:43,-5.99817,38.0
00:05:43.200000,-11.00427,38.0
00:05:43.400000,-8.98962,38.0
00:05:43.600000,-5.99817,38.0
00:05:43.800000,4.99084,38.0
00:05:44,1.99939,38.0
00:05:44.200000,5.99817,38.0
00:05:44.400000,3.00671,38.0
00:05:44.600000,5.99817,38.0
00:05:44.800000,-7.00549,36.0
00:05:45,-5.99817,36.0
00:05:45.200000,0.01526,36.0
00:05:45.400000,-3.00671,36.0
00:05:45.600000,-4.01404,36.0
00:05:45.800000,4.01404,36.0
00:05:46,-8.01282,36.0
00:05:46.200000,-26.99939,36.0
00:05:46.400000,-8.98962,36.0
00:05:46.600000,0.01526,36.0
00:05:46.800000,4.01404,36.0
00:05:47,4.01404,36.0
00:05:47.200000,20.00916,36.0
00:05:47.400000,8.98962,36.0
00:05:47.600000,4.01404,36.0
00:05:47.800000,-4.01404,36.0
00:05:48,-1.99939,36.0
00:05:48.200000,-3.00671,36.0
00:05:48.400000,-5.99817,36.0
00:05:48.600000,0.01526,36.0
00:05:48.800000,-5.99817,36.0
00:05:49,-0.99206,36.0
00:05:49.200000,5.99817,36.0
00:05:49.400000,-7.00549,36.0
00:05:49.600000,-12.0116,36.0
00:05:49.800000,-0.99206,36.0
00:05:50,5.99817,37.0
00:05:50.200000,0.99206,37.0
00:05:50.400000,13.99573,37.0
00:05:50.600000,21.01649,37.0
00:05:50.800000,11.00427,37.0
00:05:51,-8.01282,36.0
00:05:51.200000,-4.01404,36.0
00:05:51.400000,0.01526,36.0
00:05:51.600000,11.00427,36.0
00:05:51.800000,-8.98962,36.0
00:05:52,-7.00549,35.0
00:05:52.200000,0.01526,35.0
00:05:52.400000,0.01526,35.0
00:05:52.600000,-8.01282,35.0
00:05:52.800000,-9.99695,35.0
00:05:53,7.00549,35.0
00:05:53.200000,0.99206,35.0
00:05:53.400000,0.99206,35.0
00:05:53.600000,0.01526,35.0
00:05:53.800000,-0.99206,35.0
00:05:54,4.01404,35.0
00:05:54.200000,7.00549,35.0
00:05:54.400000,1.99939,35.0
00:05:54.600000,3.00671,35.0
00:05:54.800000,3.00671,35.0
00:05:55,3.00671,35.0
00:05:55.200000,3.00671,35.0
00:05:55.400000,1.99939,35.0
00:05:55.600000,-1.99939,35.0
00:05:55.800000,1.99939,35.0
00:05:56,-4.99084,36.0
00:05:56.200000,3.00671,36.0
00:05:56.400000,11.00427,36.0
00:05:56.600000,13.99573,36.0
00:05:56.800000,-4.01404,36.0
00:05:57,-3.00671,36.0
00:05:57.200000,-5.99817,37.0
00:05:57.400000,-1.99939,37.0
00:05:57.600000,8.98962,37.0
00:05:57.800000,1.99939,37.0
00:05:58,4.01404,37.0
00:05:58.200000,-5.99817,37.0
00:05:58.400000,-4.99084,37.0
00:05:58.600000,1.99939,37.0
00:05:58.800000,-3.00671,37.0
00:05:59,0.01526,37.0
00:05:59.200000,-5.99817,37.0
00:05:59.400000,-34.99695,37.0
00:05:59.600000,-0.99206,37.0
00:05:59.800000,1.99939,37.0
00:06:00,4.99084,37.0
00:06:00.200000,7.00549,37.0
00:06:00.400000,11.00427,37.0
00:06:00.600000,-8.01282,37.0
00:06:00.800000,-36.00427,37.0
00:06:01,-24.00794,37.0
00:06:01.200000,3.00671,37.0
00:06:01.400000,5.99817,37.0
00:06:01.600000,5.99817,37.0
00:06:01.800000,0.01526,37.0
00:06:02,4.01404,37.0
00:06:02.200000,9.99695,38.0
00:06:02.400000,0.01526,38.0
00:06:02.600000,5.99817,38.0
00:06:02.800000,3.00671,38.0
00:06:03,5.99817,38.0
00:06:03.200000,-3.00671,38.0
00:06:03.400000,0.99206,38.0
00:06:03.600000,1.99939,38.0
00:06:03.800000,1.99939,38.0
00:06:04,0.01526,38.0
00:06:04.200000,4.99084,38.0
00:06:04.400000,-12.9884,38.0
00:06:04.600000,-1.99939,38.0
00:06:04.800000,-7.00549,38.0
00:06:05,-4.01404,38.0
00:06:05.200000,-3.00671,38.0
00:06:05.400000,4.99084,38.0
00:06:05.600000,7.00549,38.0
00:06:05.800000,7.00549,38.0
00:06:06,11.00427,38.0
00:06:06.200000,15.00305,38.0
00:06:06.400000,26.99939,38.0
00:06:06.600000,0.01526,38.0
00:06:06.800000,-8.01282,38.0
00:06:07,-8.98962,38.0
00:06:07.200000,-8.01282,38.0
00:06:07.400000,0.01526,38.0
00:06:07.600000,-0.99206,38.0
00:06:07.800000,-11.00427,38.0
00:06:08,12.9884,38.0
00:06:08.200000,3.00671,38.0
00:06:08.400000,5.99817,38.0
00:06:08.600000,12.0116,38.0
00:06:08.800000,5.99817,38.0
00:06:09,-8.98962,38.0
00:06:09.200000,-4.99084,38.0
00:06:09.400000,-0.99206,37.0
00:06:09.600000,-12.0116,37.0
00:06:09.800000,-32.00549,37.0
00:06:10,11.00427,37.0
00:06:10.200000,-3.00671,37.0
00:06:10.400000,34.99695,38.0
00:06:10.600000,8.01282,38.0
00:06:10.800000,-21.01648,38.0
00:06:11,-16.01038,38.0
00:06:11.200000,-1.99939,38.0
00:06:11.400000,0.01526,41.0
00:06:11.600000,1.99939,41.0
00:06:11.800000,4.01404,41.0
00:06:12,12.9884,41.0
00:06:12.200000,12.9884,41.0
00:06:12.400000,-1.99939,42.0
00:06:12.600000,-1.99939,42.0
00:06:12.800000,1.99939,42.0
00:06:13,8.01282,42.0
00:06:13.200000,0.99206,42.0
00:06:13.400000,23.00061,41.0
00:06:13.600000,0.01526,41.0
00:06:13.800000,-16.01038,41.0
00:06:14,8.01282,41.0
00:06:14.200000,9.99695,41.0
00:06:14.400000,-25.99206,41.0
00:06:14.600000,-1.99939,41.0
00:06:14.800000,0.99206,41.0
00:06:15,-11.00427,41.0
00:06:15.200000,24.00794,41.0
00:06:15.400000,9.99695,41.0
00:06:15.600000,3.00671,41.0
00:06:15.800000,11.00427,41.0
00:06:16,-0.99206,41.0
00:06:16.200000,11.00427,41.0
00:06:16.400000,-7.00549,41.0
00:06:16.600000,0.01526,41.0
00:06:16.800000,0.01526,41.0
00:06:17,-28.00671,41.0
00:06:17.200000,-11.00427,41.0
00:06:17.400000,8.98962,41.0
00:06:17.600000,20.00916,41.0
00:06:17.800000,9.99695,41.0
00:06:18,4.01404,41.0
00:06:18.200000,3.00671,41.0
00:06:18.400000,-12.9884,41.0
00:06:18.600000,-5.99817,41.0
00:06:18.800000,-1.99939,41.0
00:06:19,3.00671,41.0
00:06:19.200000,8.01282,41.0
00:06:19.400000,-3.00671,41.0
00:06:19.600000,-3.00671,43.0
00:06:19.800000,8.01282,43.0
00:06:20,-8.98962,43.0
00:06:20.200000,12.0116,43.0
00:06:20.400000,-8.01282,43.0
00:06:20.600000,-9.99695,42.0
00:06:20.800000,-13.99573,42.0
00:06:21,-25.99206,42.0
00:06:21.200000,-4.01404,42.0
00:06:21.400000,9.99695,42.0
00:06:21.600000,-3.00671,42.0
00:06:21.800000,7.00549,42.0
00:06:22,-1.99939,42.0
00:06:22.200000,-4.99084,42.0
00:06:22.400000,-12.9884,42.0
00:06:22.600000,-12.0116,42.0
00:06:22.800000,23.00061,42.0
00:06:23,5.99817,42.0
00:06:23.200000,3.00671,42.0
00:06:23.400000,8.98962,42.0
00:06:23.600000,17.01771,42.0
00:06:23.800000,13.99573,41.0
00:06:24,4.99084,41.0
00:06:24.200000,1.99939,41.0
00:06:24.400000,-8.98962,43.0
00:06:24.600000,-8.98962,43.0
00:06:24.800000,-8.98962,43.0
00:06:25,1.99939,43.0
00:06:25.200000,-3.00671,43.0
00:06:25.400000,-4.01404,43.0
00:06:25.600000,-21.99329,43.0
00:06:25.800000,-4.01404,41.0
00:06:26,-21.01648,41.0
00:06:26.200000,13.99573,41.0
00:06:26.400000,4.99084,41.0
00:06:26.600000,15.00305,41.0
00:06:26.800000,4.01404,42.0
00:06:27,8.98962,42.0
00:06:27.200000,1.99939,42.0
00:06:27.400000,1.99939,42.0
00:06:27.600000,-3.00671,42.0
00:06:27.800000,4.99084,42.0
00:06:28,-8.98962,42.0
00:06:28.200000,-0.99206,42.0
00:06:28.400000,8.98962,42.0
00:06:28.600000,-20.00916,42.0
00:06:28.800000,0.01526,42.0
00:06:29,-15.00305,42.0
00:06:29.200000,-12.0116,42.0
00:06:29.400000,0.01526,42.0
00:06:29.600000,-8.01282,42.0
00:06:29.800000,-8.01282,43.0
00:06:30,0.01526,43.0
00:06:30.200000,-32.00549,43.0
00:06:30.400000,3.00671,43.0
00:06:30.600000,0.01526,43.0
00:06:30.800000,-29.01404,43.0
00:06:31,19.00183,43.0
00:06:31.200000,8.01282,43.0
00:06:31.400000,1.99939,43.0
00:06:31.600000,-17.0177,43.0
00:06:31.800000,15.00305,43.0
00:06:32,1.99939,44.0
00:06:32.200000,4.01404,44.0
00:06:32.400000,38.01893,44.0
00:06:32.600000,25.01526,44.0
00:06:32.800000,16.01038,44.0
00:06:33,-5.99817,44.0
00:06:33.200000,-7.00549,44.0
00:06:33.400000,-26.99939,44.0
00:06:33.600000,-59.99695,44.0
00:06:33.800000,11.00427,44.0
00:06:34,21.99329,45.0
00:06:34.200000,17.99451,45.0
00:06:34.400000,-0.99206,45.0
